date,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold,vehicle_category_logo
2023-12-01,Uttar Pradesh,4-Wheelers,498,29434,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,Uttarakhand,4-Wheelers,37,5430,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,West Bengal,4-Wheelers,160,8435,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,Uttar Pradesh,4-Wheelers,399,44334,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,Maharashtra,4-Wheelers,1289,50156,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,Karnataka,4-Wheelers,1080,30770,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,Tamil Nadu,4-Wheelers,626,28455,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,Bihar,4-Wheelers,58,6824,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,Kerala,4-Wheelers,734,164,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,Rajasthan,4-Wheelers,498,21747,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,Delhi,4-Wheelers,1345,21520,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,Madhya Pradesh,4-Wheelers,172,19326,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,Gujarat,4-Wheelers,494,33379,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,Odisha,4-Wheelers,150,7500,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,Assam,4-Wheelers,21,7242,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,Haryana,4-Wheelers,282,28776,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,Chhattisgarh,4-Wheelers,91,4946,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,West Bengal,4-Wheelers,184,10223,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,Punjab,4-Wheelers,105,15000,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,Andhra Pradesh,4-Wheelers,123,8483,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,Jharkhand,4-Wheelers,29,4678,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,Uttarakhand,4-Wheelers,49,5385,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,Jammu and Kashmir,4-Wheelers,10,5264,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,Goa,4-Wheelers,86,2331,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,Chandigarh,4-Wheelers,101,1624,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,Tripura,4-Wheelers,2,466,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,Puducherry,4-Wheelers,10,1250,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,Himachal Pradesh,4-Wheelers,13,4815,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,DNH and DD,4-Wheelers,3,527,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,Manipur,4-Wheelers,7,433,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-01-01,Arunachal Pradesh,4-Wheelers,5,1174,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Uttar Pradesh,4-Wheelers,394,37170,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Maharashtra,4-Wheelers,1227,36302,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Karnataka,4-Wheelers,923,24812,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Tamil Nadu,4-Wheelers,595,23063,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Rajasthan,4-Wheelers,517,19149,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Bihar,4-Wheelers,71,6762,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Madhya Pradesh,4-Wheelers,146,18025,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Kerala,4-Wheelers,684,12281,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Gujarat,4-Wheelers,510,25758,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Delhi,4-Wheelers,596,17898,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Assam,4-Wheelers,24,6858,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Odisha,4-Wheelers,203,6305,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Chhattisgarh,4-Wheelers,99,4125,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Punjab,4-Wheelers,111,14051,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Andhra Pradesh,4-Wheelers,128,6125,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Haryana,4-Wheelers,312,26000,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,West Bengal,4-Wheelers,185,8487,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Jharkhand,4-Wheelers,42,4667,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Uttarakhand,4-Wheelers,60,5826,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Jammu and Kashmir,4-Wheelers,24,4211,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Goa,4-Wheelers,99,1772,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Tripura,4-Wheelers,5,538,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Chandigarh,4-Wheelers,84,1321,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Puducherry,4-Wheelers,16,1177,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Himachal Pradesh,4-Wheelers,11,4584,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Manipur,4-Wheelers,7,310,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,DNH and DD,4-Wheelers,5,444,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Meghalaya,4-Wheelers,4,1261,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-02-01,Arunachal Pradesh,4-Wheelers,4,1184,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,Maharashtra,4-Wheelers,1079,36826,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,Uttar Pradesh,4-Wheelers,389,34425,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,Karnataka,4-Wheelers,1482,26751,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,Tamil Nadu,4-Wheelers,749,22095,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,Rajasthan,4-Wheelers,493,16942,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,Delhi,4-Wheelers,897,15905,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,Kerala,4-Wheelers,876,13861,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,Gujarat,4-Wheelers,661,25424,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,Bihar,4-Wheelers,99,6972,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,Madhya Pradesh,4-Wheelers,143,14743,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,Andhra Pradesh,4-Wheelers,366,7838,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,Assam,4-Wheelers,53,7465,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,Chhattisgarh,4-Wheelers,120,4348,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,Punjab,4-Wheelers,132,14348,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,West Bengal,4-Wheelers,495,8089,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,Haryana,4-Wheelers,305,23644,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,Jharkhand,4-Wheelers,52,4483,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,Goa,4-Wheelers,123,1730,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,Uttarakhand,4-Wheelers,51,4812,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,Jammu and Kashmir,4-Wheelers,18,4500,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,Tripura,4-Wheelers,3,556,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,Chandigarh,4-Wheelers,119,1294,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,Puducherry,4-Wheelers,5,1042,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,Meghalaya,4-Wheelers,3,1200,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,Himachal Pradesh,4-Wheelers,17,4147,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,DNH and DD,4-Wheelers,4,429,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2024-03-01,Manipur,4-Wheelers,2,370,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2021-04-01,Andhra Pradesh,2-Wheelers,436,63444,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,Assam,2-Wheelers,7,30344,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,Bihar,2-Wheelers,47,81056,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,Chandigarh,2-Wheelers,6,1200,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,Chhattisgarh,2-Wheelers,36,10274,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,Delhi,2-Wheelers,272,14233,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,Goa,2-Wheelers,36,3374,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,Gujarat,2-Wheelers,98,49005,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,Haryana,2-Wheelers,101,31078,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,Himachal Pradesh,2-Wheelers,9,4360,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,Jammu and Kashmir,2-Wheelers,22,6874,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,Jharkhand,2-Wheelers,80,26969,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,Karnataka,2-Wheelers,1549,59979,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,Kerala,2-Wheelers,379,57624,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,Madhya Pradesh,2-Wheelers,126,29491,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,Maharashtra,2-Wheelers,428,45515,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,Manipur,2-Wheelers,2,3048,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,Odisha,2-Wheelers,191,36953,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,Puducherry,2-Wheelers,18,2581,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,Punjab,2-Wheelers,9,24348,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,Rajasthan,2-Wheelers,325,48828,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,Tamil Nadu,2-Wheelers,1297,107658,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,Uttar Pradesh,2-Wheelers,171,137840,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,Uttarakhand,2-Wheelers,34,7607,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-04-01,West Bengal,2-Wheelers,9,65885,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,Andhra Pradesh,2-Wheelers,201,41370,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,Bihar,2-Wheelers,8,55276,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,Chhattisgarh,2-Wheelers,6,5280,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,Goa,2-Wheelers,27,379,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,Gujarat,2-Wheelers,106,33419,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,Haryana,2-Wheelers,17,7315,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,Himachal Pradesh,2-Wheelers,4,1721,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,Jammu and Kashmir,2-Wheelers,50,1916,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,Jharkhand,2-Wheelers,39,21680,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,Karnataka,2-Wheelers,140,4942,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,Kerala,2-Wheelers,95,6675,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,Maharashtra,2-Wheelers,189,16627,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,Odisha,2-Wheelers,28,5900,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,Puducherry,2-Wheelers,3,314,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,Punjab,2-Wheelers,21,14366,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,Rajasthan,2-Wheelers,33,18802,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,Tamil Nadu,2-Wheelers,237,17837,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,Uttar Pradesh,2-Wheelers,25,147458,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,Uttarakhand,2-Wheelers,6,2957,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-05-01,West Bengal,2-Wheelers,6,28906,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,Andhra Pradesh,2-Wheelers,369,53867,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,Assam,2-Wheelers,6,22586,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,Bihar,2-Wheelers,67,100771,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,Chandigarh,2-Wheelers,2,1314,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,Chhattisgarh,2-Wheelers,138,31808,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,DNH and DD,2-Wheelers,2,627,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,Delhi,2-Wheelers,205,22186,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,Goa,2-Wheelers,17,1533,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,Gujarat,2-Wheelers,207,59121,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,Haryana,2-Wheelers,74,31957,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,Himachal Pradesh,2-Wheelers,25,5098,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,Jammu and Kashmir,2-Wheelers,87,8677,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,Jharkhand,2-Wheelers,42,33533,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,Karnataka,2-Wheelers,560,19402,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,Kerala,2-Wheelers,184,17828,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,Madhya Pradesh,2-Wheelers,227,90928,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-06-01,Maharashtra,2-Wheelers,891,75098,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
